 # Key parameters for the calculation
 # TASK,INSTR,TEMP,WING,E_UNIT
 #    1,   3, 300,   0,   1
 # Q, deltaE, Total
    6.400000,   28.299029,   -1.000000
    6.400000,   28.399026,   -1.000000
    6.400000,   28.499022,   -1.000000
    6.400000,   28.599019,   -1.000000
    6.400000,   28.699015,   -1.000000
    6.400000,   28.799012,   -1.000000
    6.400000,   28.899009,   -1.000000
    6.400000,   28.999005,   -1.000000
    6.400000,   29.099002,   -1.000000
    6.400000,   29.198998,   -1.000000
    6.400000,   29.298995,   -1.000000
    6.400000,   29.398991,   -1.000000
    6.400000,   29.498988,   -1.000000
    6.400000,   29.598985,   -1.000000
    6.400000,   29.698981,   -1.000000
    6.400000,   29.798978,   -1.000000
    6.400000,   29.898974,   -1.000000

    6.450000,    0.099997,    1.172810
    6.450000,    0.199993,    1.232150
    6.450000,    0.299990,    1.287830
    6.450000,    0.399986,    1.339203
    6.450000,    0.499983,    1.385682
    6.450000,    0.599979,    1.426755
    6.450000,    0.699976,    1.461999
    6.450000,    0.799973,    1.491086
    6.450000,    0.899969,    1.513791
    6.450000,    0.999966,    1.529995
    6.450000,    1.099962,    1.539686
    6.450000,    1.199959,    1.542956
    6.450000,    1.299955,    1.539992
    6.450000,    1.399952,    1.531075
    6.450000,    1.499949,    1.516561
    6.450000,    1.599945,    1.496875
    6.450000,    1.699942,    1.472495
    6.450000,    1.799938,    1.443940
    6.450000,    1.899935,    1.411753
    6.450000,    1.999931,    1.376490
    6.450000,    2.099928,    1.338707
    6.450000,    2.199925,    1.298949
    6.450000,    2.299921,    1.257736
    6.450000,    2.399918,    1.215562
    6.450000,    2.499914,    1.172881
    6.450000,    2.599911,    1.130106
    6.450000,    2.699907,    1.087607
    6.450000,    2.799904,    1.045705
    6.450000,    2.899901,    1.004675
    6.450000,    2.999897,    0.964747
    6.450000,    3.099894,    0.926107
    6.450000,    3.199890,    0.888897
    6.450000,    3.299887,    0.853224
    6.450000,    3.399883,    0.819160
    6.450000,    3.499880,    0.786743
    6.450000,    3.599876,    0.755987
    6.450000,    3.699873,    0.726881
    6.450000,    3.799870,    0.699394
    6.450000,    3.899866,    0.673479
    6.450000,    3.999863,    0.649074
    6.450000,    4.099859,    0.626109
    6.450000,    4.199856,    0.604504
    6.450000,    4.299852,    0.584175
    6.450000,    4.399849,    0.565033
    6.450000,    4.499846,    0.546989
    6.450000,    4.599842,    0.529955
    6.450000,    4.699839,    0.513844
    6.450000,    4.799835,    0.498574
    6.450000,    4.899832,    0.484064
    6.450000,    4.999828,    0.470244
    6.450000,    5.099825,    0.457045
    6.450000,    5.199822,    0.444406
    6.450000,    5.299818,    0.432276
    6.450000,    5.399815,    0.420607
    6.450000,    5.499811,    0.409360
    6.450000,    5.599808,    0.398503
    6.450000,    5.699804,    0.388010
    6.450000,    5.799801,    0.377862
    6.450000,    5.899798,    0.368044
    6.450000,    5.999794,    0.358548
    6.450000,    6.099791,    0.349368
    6.450000,    6.199787,    0.340503
    6.450000,    6.299784,    0.331954
    6.450000,    6.399780,    0.323726
    6.450000,    6.499777,    0.315823
    6.450000,    6.599774,    0.308252
    6.450000,    6.699770,    0.301019
    6.450000,    6.799767,    0.294129
    6.450000,    6.899763,    0.287588
    6.450000,    6.999760,    0.281398
    6.450000,    7.099756,    0.275561
    6.450000,    7.199753,    0.270075
    6.450000,    7.299750,    0.264937
    6.450000,    7.399746,    0.260139
    6.450000,    7.499743,    0.255670
    6.450000,    7.599739,    0.251518
    6.450000,    7.699736,    0.247665
    6.450000,    7.799732,    0.244091
    6.450000,    7.899729,    0.240775
    6.450000,    7.999726,    0.237689
    6.450000,    8.099722,    0.234808
    6.450000,    8.199719,    0.232103
    6.450000,    8.299715,    0.229542
    6.450000,    8.399712,    0.227095
    6.450000,    8.499708,    0.224733
    6.450000,    8.599705,    0.222424
    6.450000,    8.699702,    0.220141
    6.450000,    8.799698,    0.217860
    6.450000,    8.899695,    0.215557
    6.450000,    8.999691,    0.213216
    6.450000,    9.099688,    0.210825
    6.450000,    9.199684,   -1.000000
    6.450000,    9.299681,   -1.000000
    6.450000,    9.399678,   -1.000000
    6.450000,    9.499674,   -1.000000
    6.450000,    9.599671,   -1.000000
    6.450000,    9.699667,   -1.000000
    6.450000,    9.799664,   -1.000000
    6.450000,    9.899660,   -1.000000
    6.450000,    9.999657,   -1.000000
    6.450000,   10.099653,   -1.000000
    6.450000,   10.199650,   -1.000000
    6.450000,   10.299647,   -1.000000
    6.450000,   10.399643,   -1.000000
    6.450000,   10.499640,   -1.000000
    6.450000,   10.599636,   -1.000000
    6.450000,   10.699633,   -1.000000
    6.450000,   10.799629,   -1.000000
    6.450000,   10.899626,   -1.000000
    6.450000,   10.999623,   -1.000000
    6.450000,   11.099619,   -1.000000
    6.450000,   11.199616,   -1.000000
    6.450000,   11.299612,   -1.000000
    6.450000,   11.399609,   -1.000000
    6.450000,   11.499605,   -1.000000
    6.450000,   11.599602,   -1.000000
    6.450000,   11.699599,   -1.000000
    6.450000,   11.799595,   -1.000000
    6.450000,   11.899592,   -1.000000
    6.450000,   11.999588,   -1.000000
    6.450000,   12.099585,   -1.000000
    6.450000,   12.199581,   -1.000000
    6.450000,   12.299578,   -1.000000
    6.450000,   12.399575,   -1.000000
    6.450000,   12.499571,   -1.000000
    6.450000,   12.599568,   -1.000000
    6.450000,   12.699564,   -1.000000
    6.450000,   12.799561,   -1.000000
    6.450000,   12.899557,   -1.000000
    6.450000,   12.999554,   -1.000000
    6.450000,   13.099551,   -1.000000
    6.450000,   13.199547,   -1.000000
    6.450000,   13.299544,   -1.000000
    6.450000,   13.399540,   -1.000000
    6.450000,   13.499537,   -1.000000
    6.450000,   13.599533,   -1.000000
    6.450000,   13.699530,   -1.000000
    6.450000,   13.799527,   -1.000000
    6.450000,   13.899523,   -1.000000
    6.450000,   13.999520,   -1.000000
    6.450000,   14.099516,   -1.000000
    6.450000,   14.199513,   -1.000000
    6.450000,   14.299509,   -1.000000
    6.450000,   14.399506,   -1.000000
    6.450000,   14.499503,   -1.000000
    6.450000,   14.599499,   -1.000000
    6.450000,   14.699496,   -1.000000
    6.450000,   14.799492,   -1.000000
    6.450000,   14.899489,   -1.000000
    6.450000,   14.999485,   -1.000000
    6.450000,   15.099482,   -1.000000
    6.450000,   15.199479,   -1.000000
    6.450000,   15.299475,   -1.000000
    6.450000,   15.399472,   -1.000000
    6.450000,   15.499468,   -1.000000
    6.450000,   15.599465,   -1.000000
    6.450000,   15.699461,   -1.000000
    6.450000,   15.799458,   -1.000000
    6.450000,   15.899455,   -1.000000
    6.450000,   15.999451,   -1.000000
    6.450000,   16.099448,   -1.000000
    6.450000,   16.199444,   -1.000000
    6.450000,   16.299441,   -1.000000
    6.450000,   16.399437,   -1.000000
    6.450000,   16.499434,   -1.000000
    6.450000,   16.599431,   -1.000000
    6.450000,   16.699427,   -1.000000
    6.450000,   16.799424,   -1.000000
    6.450000,   16.899420,   -1.000000
    6.450000,   16.999417,   -1.000000
    6.450000,   17.099413,   -1.000000
    6.450000,   17.199410,   -1.000000
    6.450000,   17.299406,   -1.000000
    6.450000,   17.399403,   -1.000000
    6.450000,   17.499400,   -1.000000
    6.450000,   17.599396,   -1.000000
    6.450000,   17.699393,   -1.000000
    6.450000,   17.799389,   -1.000000
    6.450000,   17.899386,   -1.000000
    6.450000,   17.999382,   -1.000000
    6.450000,   18.099379,   -1.000000
    6.450000,   18.199376,   -1.000000
    6.450000,   18.299372,   -1.000000
    6.450000,   18.399369,   -1.000000
    6.450000,   18.499365,   -1.000000
    6.450000,   18.599362,   -1.000000
    6.450000,   18.699358,   -1.000000
    6.450000,   18.799355,   -1.000000
    6.450000,   18.899352,   -1.000000
    6.450000,   18.999348,   -1.000000
    6.450000,   19.099345,   -1.000000
    6.450000,   19.199341,   -1.000000
    6.450000,   19.299338,   -1.000000
    6.450000,   19.399334,   -1.000000
    6.450000,   19.499331,   -1.000000
    6.450000,   19.599328,   -1.000000
    6.450000,   19.699324,   -1.000000
    6.450000,   19.799321,   -1.000000
    6.450000,   19.899317,   -1.000000
    6.450000,   19.999314,   -1.000000
    6.450000,   20.099310,   -1.000000
    6.450000,   20.199307,   -1.000000
    6.450000,   20.299304,   -1.000000
    6.450000,   20.399300,   -1.000000
    6.450000,   20.499297,   -1.000000
    6.450000,   20.599293,   -1.000000
    6.450000,   20.699290,   -1.000000
    6.450000,   20.799286,   -1.000000
    6.450000,   20.899283,   -1.000000
    6.450000,   20.999280,   -1.000000
    6.450000,   21.099276,   -1.000000
    6.450000,   21.199273,   -1.000000
    6.450000,   21.299269,   -1.000000
    6.450000,   21.399266,   -1.000000
    6.450000,   21.499262,   -1.000000
    6.450000,   21.599259,   -1.000000
    6.450000,   21.699256,   -1.000000
    6.450000,   21.799252,   -1.000000
    6.450000,   21.899249,   -1.000000
    6.450000,   21.999245,   -1.000000
    6.450000,   22.099242,   -1.000000
    6.450000,   22.199238,   -1.000000
    6.450000,   22.299235,   -1.000000
    6.450000,   22.399232,   -1.000000
    6.450000,   22.499228,   -1.000000
    6.450000,   22.599225,   -1.000000
    6.450000,   22.699221,   -1.000000
    6.450000,   22.799218,   -1.000000
    6.450000,   22.899214,   -1.000000
    6.450000,   22.999211,   -1.000000
    6.450000,   23.099208,   -1.000000
    6.450000,   23.199204,   -1.000000
    6.450000,   23.299201,   -1.000000
    6.450000,   23.399197,   -1.000000
    6.450000,   23.499194,   -1.000000
    6.450000,   23.599190,   -1.000000
    6.450000,   23.699187,   -1.000000
    6.450000,   23.799183,   -1.000000
    6.450000,   23.899180,   -1.000000
    6.450000,   23.999177,   -1.000000
    6.450000,   24.099173,   -1.000000
    6.450000,   24.199170,   -1.000000
    6.450000,   24.299166,   -1.000000
    6.450000,   24.399163,   -1.000000
    6.450000,   24.499159,   -1.000000
    6.450000,   24.599156,   -1.000000
    6.450000,   24.699153,   -1.000000
    6.450000,   24.799149,   -1.000000
    6.450000,   24.899146,   -1.000000
    6.450000,   24.999142,   -1.000000
    6.450000,   25.099139,   -1.000000
    6.450000,   25.199135,   -1.000000
    6.450000,   25.299132,   -1.000000
    6.450000,   25.399129,   -1.000000
    6.450000,   25.499125,   -1.000000
    6.450000,   25.599122,   -1.000000
    6.450000,   25.699118,   -1.000000
    6.450000,   25.799115,   -1.000000
    6.450000,   25.899111,   -1.000000
    6.450000,   25.999108,   -1.000000
    6.450000,   26.099105,   -1.000000
    6.450000,   26.199101,   -1.000000
    6.450000,   26.299098,   -1.000000
    6.450000,   26.399094,   -1.000000
    6.450000,   26.499091,   -1.000000
    6.450000,   26.599087,   -1.000000
    6.450000,   26.699084,   -1.000000
    6.450000,   26.799081,   -1.000000
    6.450000,   26.899077,   -1.000000
    6.450000,   26.999074,   -1.000000
    6.450000,   27.099070,   -1.000000
    6.450000,   27.199067,   -1.000000
    6.450000,   27.299063,   -1.000000
    6.450000,   27.399060,   -1.000000
    6.450000,   27.499057,   -1.000000
    6.450000,   27.599053,   -1.000000
    6.450000,   27.699050,   -1.000000
    6.450000,   27.799046,   -1.000000
    6.450000,   27.899043,   -1.000000
    6.450000,   27.999039,   -1.000000
    6.450000,   28.099036,   -1.000000
    6.450000,   28.199033,   -1.000000
    6.450000,   28.299029,   -1.000000
    6.450000,   28.399026,   -1.000000
    6.450000,   28.499022,   -1.000000
    6.450000,   28.599019,   -1.000000
    6.450000,   28.699015,   -1.000000
    6.450000,   28.799012,   -1.000000
    6.450000,   28.899009,   -1.000000
    6.450000,   28.999005,   -1.000000
    6.450000,   29.099002,   -1.000000
    6.450000,   29.198998,   -1.000000
    6.450000,   29.298995,   -1.000000
    6.450000,   29.398991,   -1.000000
    6.450000,   29.498988,   -1.000000
    6.450000,   29.598985,   -1.000000
    6.450000,   29.698981,   -1.000000
    6.450000,   29.798978,   -1.000000
    6.450000,   29.898974,   -1.000000

    6.500000,    0.099997,    0.646510
    6.500000,    0.199993,    0.681955
    6.500000,    0.299990,    0.715861
    6.500000,    0.399986,    0.747887
    6.500000,    0.499983,    0.777715
    6.500000,    0.599979,    0.805065
    6.500000,    0.699976,    0.829692
    6.500000,    0.799973,    0.851401
    6.500000,    0.899969,    0.870039
    6.500000,    0.999966,    0.885509
    6.500000,    1.099962,    0.897761
    6.500000,    1.199959,    0.906798
    6.500000,    1.299955,    0.912668
    6.500000,    1.399952,    0.915465
    6.500000,    1.499949,    0.915321
    6.500000,    1.599945,    0.912406
    6.500000,    1.699942,    0.906913
    6.500000,    1.799938,    0.899062
    6.500000,    1.899935,    0.889083
    6.500000,    1.999931,    0.877221
    6.500000,    2.099928,    0.863720
    6.500000,    2.199925,    0.848824
    6.500000,    2.299921,    0.832771
    6.500000,    2.399918,    0.815789
    6.500000,    2.499914,    0.798090
    6.500000,    2.599911,    0.779873
    6.500000,    2.699907,    0.761320
    6.500000,    2.799904,    0.742594
    6.500000,    2.899901,    0.723839
    6.500000,    2.999897,    0.705182
    6.500000,    3.099894,    0.686732
    6.500000,    3.199890,    0.668583
    6.500000,    3.299887,    0.650810
    6.500000,    3.399883,    0.633477
    6.500000,    3.499880,    0.616630
    6.500000,    3.599876,    0.600308
    6.500000,    3.699873,    0.584535
    6.500000,    3.799870,    0.569325
    6.500000,    3.899866,    0.554686
    6.500000,    3.999863,    0.540613
    6.500000,    4.099859,    0.527098
    6.500000,    4.199856,    0.514125
    6.500000,    4.299852,    0.501672
    6.500000,    4.399849,    0.489713
    6.500000,    4.499846,    0.478219
    6.500000,    4.599842,    0.467158
    6.500000,    4.699839,    0.456497
    6.500000,    4.799835,    0.446200
    6.500000,    4.899832,    0.436236
    6.500000,    4.999828,    0.426569
    6.500000,    5.099825,    0.417170
    6.500000,    5.199822,    0.408011
    6.500000,    5.299818,    0.399065
    6.500000,    5.399815,    0.390312
    6.500000,    5.499811,    0.381734
    6.500000,    5.599808,    0.373317
    6.500000,    5.699804,    0.365053
    6.500000,    5.799801,    0.356937
    6.500000,    5.899798,    0.348967
    6.500000,    5.999794,    0.341147
    6.500000,    6.099791,    0.333482
    6.500000,    6.199787,    0.325982
    6.500000,    6.299784,    0.318659
    6.500000,    6.399780,    0.311525
    6.500000,    6.499777,    0.304595
    6.500000,    6.599774,    0.297885
    6.500000,    6.699770,    0.291410
    6.500000,    6.799767,    0.285185
    6.500000,    6.899763,    0.279223
    6.500000,    6.999760,    0.273537
    6.500000,    7.099756,    0.268136
    6.500000,    7.199753,    0.263027
    6.500000,    7.299750,    0.258213
    6.500000,    7.399746,    0.253694
    6.500000,    7.499743,    0.249467
    6.500000,    7.599739,    0.245523
    6.500000,    7.699736,    0.241851
    6.500000,    7.799732,    0.238436
    6.500000,    7.899729,    0.235259
    6.500000,    7.999726,    0.232298
    6.500000,    8.099722,    0.229528
    6.500000,    8.199719,    0.226922
    6.500000,    8.299715,    0.224453
    6.500000,    8.399712,    0.222090
    6.500000,    8.499708,   -1.000000
    6.500000,    8.599705,   -1.000000
    6.500000,    8.699702,   -1.000000
    6.500000,    8.799698,   -1.000000
    6.500000,    8.899695,   -1.000000
    6.500000,    8.999691,   -1.000000
    6.500000,    9.099688,   -1.000000
    6.500000,    9.199684,   -1.000000
    6.500000,    9.299681,   -1.000000
    6.500000,    9.399678,   -1.000000
    6.500000,    9.499674,   -1.000000
